sourceClass,method,targetClass
com_google_security_zynamics_reil_translators_ppc_NegoTranslatorTest,com_google_security_zynamics_reil_translators_ppc_NegoTranslatorTest_testTwo,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_MtcrfTranslatorTest,com_google_security_zynamics_reil_translators_ppc_MtcrfTranslatorTest_testCR0Bits,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_SubfcTranslatorTest,com_google_security_zynamics_reil_translators_ppc_SubfcTranslatorTest_testOverflow,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_SubfcTranslatorTest,com_google_security_zynamics_reil_translators_ppc_SubfcTranslatorTest_testSimple,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_SubfoTranslatorTest,com_google_security_zynamics_reil_translators_ppc_SubfoTranslatorTest_testOverflow,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_SubfoTranslatorTest,com_google_security_zynamics_reil_translators_ppc_SubfoTranslatorTest_testSimple,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_SubficTranslatorTest,com_google_security_zynamics_reil_translators_ppc_SubficTranslatorTest_testOverflow,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_SubficTranslatorTest,com_google_security_zynamics_reil_translators_ppc_SubficTranslatorTest_testSimple,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_SlwiDotTranslatorTest,com_google_security_zynamics_reil_translators_ppc_SlwiDotTranslatorTest_testSimple,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_MfcrTranslatorTest,com_google_security_zynamics_reil_translators_ppc_MfcrTranslatorTest_testCR0Bits,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_AndiDotTranslatorTest,com_google_security_zynamics_reil_translators_ppc_AndiDotTranslatorTest_testNegativeToPositive,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_AndiDotTranslatorTest,com_google_security_zynamics_reil_translators_ppc_AndiDotTranslatorTest_testPositiveToNegative,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_SrwTranslatorTest,com_google_security_zynamics_reil_translators_ppc_SrwTranslatorTest_testSignExtend,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_XorisTranslatorTest,com_google_security_zynamics_reil_translators_ppc_XorisTranslatorTest_testNegativeToPositive,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_XorisTranslatorTest,com_google_security_zynamics_reil_translators_ppc_XorisTranslatorTest_testPositiveToNegative,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_AddoDotTranslatorTest,com_google_security_zynamics_reil_translators_ppc_AddoDotTranslatorTest_testOverflow,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_AddoDotTranslatorTest,com_google_security_zynamics_reil_translators_ppc_AddoDotTranslatorTest_testSimple,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_SthTranslatorTest,com_google_security_zynamics_reil_translators_ppc_SthTranslatorTest_testByte,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_SthTranslatorTest,com_google_security_zynamics_reil_translators_ppc_SthTranslatorTest_testLowByte,com_google_security_zynamics_reil_interpreter_ReilInterpreter
