sourceClass,method,targetClass
org_apache_kafka_clients_consumer_internals_FetcherTest,org_apache_kafka_clients_consumer_internals_FetcherTest_testGetOffsetsForTimesWithUnknownOffset,org_apache_kafka_clients_MockClient
org_apache_kafka_clients_consumer_internals_SubscriptionStateTest,org_apache_kafka_clients_consumer_internals_SubscriptionStateTest_unsubscribeUserSubscribe,org_apache_kafka_clients_consumer_internals_SubscriptionState
org_apache_kafka_clients_consumer_internals_SubscriptionStateTest,org_apache_kafka_clients_consumer_internals_SubscriptionStateTest_testPreferredReadReplicaLease,org_apache_kafka_clients_consumer_internals_SubscriptionState
org_apache_kafka_clients_consumer_internals_SubscriptionStateTest,org_apache_kafka_clients_consumer_internals_SubscriptionStateTest_testTruncationDetectionWithoutResetPolicy,org_apache_kafka_clients_consumer_internals_SubscriptionState
org_apache_kafka_clients_consumer_internals_SubscriptionStateTest,org_apache_kafka_clients_consumer_internals_SubscriptionStateTest_testMaybeValidatePositionForCurrentLeader,org_apache_kafka_clients_consumer_internals_SubscriptionState
org_apache_kafka_clients_consumer_internals_SubscriptionStateTest,org_apache_kafka_clients_consumer_internals_SubscriptionStateTest_testTruncationDetectionUnknownDivergentOffsetWithoutResetPolicy,org_apache_kafka_clients_consumer_internals_SubscriptionState
org_apache_kafka_clients_producer_MockProducerTest,org_apache_kafka_clients_producer_MockProducerTest_shouldThrowOnBeginTransactionsIfProducerGotFenced,org_apache_kafka_clients_producer_MockProducer
org_apache_kafka_clients_producer_MockProducerTest,org_apache_kafka_clients_producer_MockProducerTest_shouldNotCountAbortedTransaction,org_apache_kafka_clients_producer_MockProducer
org_apache_kafka_clients_producer_MockProducerTest,org_apache_kafka_clients_producer_MockProducerTest_shouldCountCommittedTransaction,org_apache_kafka_clients_producer_MockProducer
org_apache_kafka_clients_producer_MockProducerTest,org_apache_kafka_clients_producer_MockProducerTest_shouldPreserveCommittedMessagesOnAbortIfTransactionsAreEnabled,org_apache_kafka_clients_producer_MockProducer
org_apache_kafka_clients_producer_internals_ProducerBatch,org_apache_kafka_clients_producer_internals_ProducerBatch_lastSequence,org_apache_kafka_clients_producer_internals_TransactionManager
org_apache_kafka_clients_producer_internals_SenderTest,org_apache_kafka_clients_producer_internals_SenderTest_createTransactionManager,org_apache_kafka_common_utils_LogContext
org_apache_kafka_clients_producer_internals_TransactionManagerTest,org_apache_kafka_clients_producer_internals_TransactionManagerTest_testMaybeAddPartitionToTransaction,org_apache_kafka_clients_producer_internals_TransactionManager
org_apache_kafka_common_errors_DisconnectException,org_apache_kafka_common_errors_DisconnectException_DisconnectException,org_apache_kafka_common_errors_RetriableException
org_apache_kafka_common_errors_NotEnoughReplicasException,org_apache_kafka_common_errors_NotEnoughReplicasException_NotEnoughReplicasException,org_apache_kafka_common_errors_RetriableException
org_apache_kafka_common_metrics_MetricsTest,org_apache_kafka_common_metrics_MetricsTest_shouldPinLargerValuesToMax,org_apache_kafka_common_metrics_Metrics
org_apache_kafka_common_metrics_MetricsTest,org_apache_kafka_common_metrics_MetricsTest_testDuplicateMetricName,org_apache_kafka_common_metrics_Metrics
org_apache_kafka_common_metrics_MetricsTest,org_apache_kafka_common_metrics_MetricsTest_testQuotas,org_apache_kafka_common_metrics_Metrics
org_apache_kafka_common_utils_ImplicitLinkedHashMultiCollection,org_apache_kafka_common_utils_ImplicitLinkedHashMultiCollection_ImplicitLinkedHashMultiCollection,org_apache_kafka_common_utils_ImplicitLinkedHashCollection
org_apache_kafka_common_utils_ByteBufferOutputStreamTest,org_apache_kafka_common_utils_ByteBufferOutputStreamTest_testWriteByteBuffer,org_apache_kafka_common_utils_ByteBufferOutputStream
org_apache_kafka_common_utils_AppInfoParserTest,org_apache_kafka_common_utils_AppInfoParserTest_registerAppInfo,org_apache_kafka_common_utils_AppInfoParser
org_apache_kafka_connect_transforms_RegexRouter,org_apache_kafka_connect_transforms_RegexRouter_apply,org_apache_kafka_connect_connector_ConnectRecord
org_apache_kafka_connect_transforms_CastTest,org_apache_kafka_connect_transforms_CastTest_castWholeRecordValueWithSchemaInt32,org_apache_kafka_connect_transforms_Cast
org_apache_kafka_connect_transforms_ExtractFieldTest,org_apache_kafka_connect_transforms_ExtractFieldTest_testNullWithSchema,org_apache_kafka_connect_data_SchemaBuilder
org_apache_kafka_connect_transforms_ExtractFieldTest,org_apache_kafka_connect_transforms_ExtractFieldTest_testNullSchemaless,org_apache_kafka_connect_transforms_ExtractField
org_apache_kafka_connect_transforms_CastTest,org_apache_kafka_connect_transforms_CastTest_castWholeRecordValueSchemalessInt8,org_apache_kafka_connect_transforms_Cast
org_apache_kafka_connect_transforms_HoistFieldTest,org_apache_kafka_connect_transforms_HoistFieldTest_withSchema,org_apache_kafka_connect_transforms_HoistField
org_apache_kafka_connect_transforms_FlattenTest,org_apache_kafka_connect_transforms_FlattenTest_testOptionalStruct,org_apache_kafka_connect_data_SchemaBuilder
org_apache_kafka_connect_transforms_CastTest,org_apache_kafka_connect_transforms_CastTest_castWholeRecordValueSchemalessFloat64,org_apache_kafka_connect_transforms_Cast
org_apache_kafka_connect_transforms_ValueToKeyTest,org_apache_kafka_connect_transforms_ValueToKeyTest_schemaless,org_apache_kafka_connect_transforms_ValueToKey
org_apache_kafka_connect_json_JsonConverterConfig,org_apache_kafka_connect_json_JsonConverterConfig_JsonConverterConfig,org_apache_kafka_common_config_AbstractConfig
org_apache_kafka_connect_mirror_OffsetSync,org_apache_kafka_connect_mirror_OffsetSync_keyStruct,org_apache_kafka_common_protocol_types_Struct
org_apache_kafka_connect_runtime_WorkerConfig,org_apache_kafka_connect_runtime_WorkerConfig_baseConfigDef,org_apache_kafka_common_config_ConfigDef
org_apache_kafka_connect_runtime_WorkerInfo,org_apache_kafka_connect_runtime_WorkerInfo_addRuntimeInfo,org_apache_kafka_common_utils_Utils
org_apache_kafka_connect_runtime_WorkerSinkTaskThreadedTest,org_apache_kafka_connect_runtime_WorkerSinkTaskThreadedTest_expectRebalanceDuringPoll,org_apache_kafka_clients_consumer_KafkaConsumer
org_apache_kafka_connect_runtime_distributed_DistributedConfig,org_apache_kafka_connect_runtime_distributed_DistributedConfig_validateKeyAlgorithmAndVerificationAlgorithms,org_apache_kafka_common_config_AbstractConfig
org_apache_kafka_connect_runtime_errors_ErrorReporterTest,org_apache_kafka_connect_runtime_errors_ErrorReporterTest_processingContext,org_apache_kafka_connect_runtime_errors_ProcessingContext
org_apache_kafka_message_MessageDataGenerator,org_apache_kafka_message_MessageDataGenerator_generateHashSetZeroArgConstructor,org_apache_kafka_message_CodeBuffer
org_apache_kafka_streams_kstream_internals_KGroupedStreamImplTest,org_apache_kafka_streams_kstream_internals_KGroupedStreamImplTest_doAggregateSessionWindows,org_apache_kafka_streams_TopologyTestDriver
org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_shouldAssociateStateStoreNameWhenStateStoreSupplierIsExternal,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_shouldAssociateStateStoreNameWhenStateStoreSupplierIsInternal,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_streams_processor_internals_PartitionGroupTest,org_apache_kafka_streams_processor_internals_PartitionGroupTest_testFirstBatch,org_apache_kafka_streams_processor_internals_PartitionGroup
org_apache_kafka_streams_processor_internals_ProcessorTopologyTest,org_apache_kafka_streams_processor_internals_ProcessorTopologyTest_createInternalRepartitioningWithValueTimestampTopology,org_apache_kafka_streams_TopologyWrapper
org_apache_kafka_streams_processor_internals_StandbyTaskTest,org_apache_kafka_streams_processor_internals_StandbyTaskTest_createStandbyTask,org_apache_kafka_common_utils_LogContext
org_apache_kafka_streams_processor_internals_StreamThreadTest,org_apache_kafka_streams_processor_internals_StreamThreadTest_createStandbyTask,org_apache_kafka_common_utils_LogContext
org_apache_kafka_streams_processor_internals_assignment_ClientStateTest,org_apache_kafka_streams_processor_internals_assignment_ClientStateTest_shouldReturnPreviousStatefulTasksForConsumer,org_apache_kafka_common_utils_Utils
org_apache_kafka_streams_processor_internals_assignment_ClientStateTest,org_apache_kafka_streams_processor_internals_assignment_ClientStateTest_shouldNotHaveAssignedTaskIfTaskNotAssigned,org_apache_kafka_streams_processor_internals_assignment_ClientState
org_apache_kafka_streams_processor_internals_assignment_ClientStateTest,org_apache_kafka_streams_processor_internals_assignment_ClientStateTest_shouldThrowIllegalStateExceptionOnLagForUnknownTask,org_apache_kafka_streams_processor_internals_assignment_ClientState
org_apache_kafka_streams_processor_internals_assignment_ClientStateTest,org_apache_kafka_streams_processor_internals_assignment_ClientStateTest_shouldReturnEndOffsetSumForLagOfTaskWeDidNotPreviouslyOwn,org_apache_kafka_streams_processor_internals_assignment_ClientState
org_apache_kafka_streams_state_internals_RocksDBStore,org_apache_kafka_streams_state_internals_RocksDBStore_openDB,org_apache_kafka_streams_state_internals_RocksDBGenericOptionsToDbOptionsColumnFamilyOptionsAdapter
org_apache_kafka_streams_state_internals_NamedCacheTest,org_apache_kafka_streams_state_internals_NamedCacheTest_shouldDeleteAndUpdateSize,org_apache_kafka_streams_state_internals_NamedCache
org_apache_kafka_streams_state_internals_RocksDBTimestampedStoreTest,org_apache_kafka_streams_state_internals_RocksDBTimestampedStoreTest_prepareOldStore,org_apache_kafka_streams_state_internals_RocksDBStore
org_apache_kafka_streams_state_internals_metrics_RocksDBMetricsRecorderTest,org_apache_kafka_streams_state_internals_metrics_RocksDBMetricsRecorderTest_setUpMetricsStubMock,org_apache_kafka_streams_state_internals_metrics_RocksDBMetrics
org_apache_kafka_streams_integration_HighAvailabilityTaskAssignorIntegrationTest,org_apache_kafka_streams_integration_HighAvailabilityTaskAssignorIntegrationTest_getConsumerProperties,org_apache_kafka_common_utils_Utils
org_apache_kafka_streams_integration_KStreamAggregationIntegrationTest,org_apache_kafka_streams_integration_KStreamAggregationIntegrationTest_createTopics,org_apache_kafka_streams_integration_utils_EmbeddedKafkaCluster
org_apache_kafka_streams_integration_RocksDBMetricsIntegrationTest,org_apache_kafka_streams_integration_RocksDBMetricsIntegrationTest_streamsConfig,org_apache_kafka_common_serialization_Serdes
org_apache_kafka_clients_ClusterConnectionStatesTest,org_apache_kafka_clients_ClusterConnectionStatesTest_testIsPreparingConnection,org_apache_kafka_clients_ClusterConnectionStates
org_apache_kafka_clients_consumer_internals_SubscriptionStateTest,org_apache_kafka_clients_consumer_internals_SubscriptionStateTest_resetOffsetNoValidation,org_apache_kafka_clients_consumer_internals_SubscriptionState
org_apache_kafka_connect_integration_RestExtensionIntegrationTest,org_apache_kafka_connect_integration_RestExtensionIntegrationTest_extensionIsRegistered,org_apache_kafka_connect_util_clusters_EmbeddedConnectCluster
org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_testAddMoreThanOnePatternSourceNode,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_clients_consumer_internals_SubscriptionStateTest,org_apache_kafka_clients_consumer_internals_SubscriptionStateTest_testMaybeCompleteValidationAfterOffsetReset,org_apache_kafka_clients_consumer_internals_SubscriptionState
org_apache_kafka_streams_state_internals_FilteredCacheIteratorTest,org_apache_kafka_streams_state_internals_FilteredCacheIteratorTest_shouldNotHaveNextIfHasNextConditionNotMet,org_apache_kafka_streams_state_internals_FilteredCacheIterator
org_apache_kafka_streams_integration_MetricsIntegrationTest,org_apache_kafka_streams_integration_MetricsIntegrationTest_closeApplication,org_apache_kafka_streams_KafkaStreams
org_apache_kafka_clients_consumer_MockConsumerTest,org_apache_kafka_clients_consumer_MockConsumerTest_endOffsetsShouldBeIdempotent,org_apache_kafka_clients_consumer_MockConsumer
org_apache_kafka_connect_transforms_InsertFieldTest,org_apache_kafka_connect_transforms_InsertFieldTest_insertKeyFieldsIntoTombstoneEvent,org_apache_kafka_connect_connector_ConnectRecord
org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_shouldCorrectlyMapStateStoreToInternalTopics,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_clients_consumer_internals_SubscriptionStateTest,org_apache_kafka_clients_consumer_internals_SubscriptionStateTest_testTruncationDetectionUnknownDivergentOffsetWithResetPolicy,org_apache_kafka_clients_consumer_internals_SubscriptionState
org_apache_kafka_clients_consumer_internals_SubscriptionStateTest,org_apache_kafka_clients_consumer_internals_SubscriptionStateTest_verifyAssignmentId,org_apache_kafka_clients_consumer_internals_SubscriptionState
org_apache_kafka_connect_transforms_FlattenTest,org_apache_kafka_connect_transforms_FlattenTest_testOptionalFieldStruct,org_apache_kafka_connect_data_Struct
org_apache_kafka_streams_state_internals_AbstractKeyValueStoreTest,org_apache_kafka_streams_state_internals_AbstractKeyValueStoreTest_testRestore,org_apache_kafka_streams_state_KeyValueStoreTestDriver
org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_testOnlyTopicNameSourceTopics,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_connect_transforms_CastTest,org_apache_kafka_connect_transforms_CastTest_castWholeRecordValueWithSchemaFloat64,org_apache_kafka_connect_transforms_Cast
org_apache_kafka_connect_transforms_CastTest,org_apache_kafka_connect_transforms_CastTest_castWholeRecordValueWithSchemaBooleanFalse,org_apache_kafka_connect_transforms_Cast
org_apache_kafka_clients_producer_internals_TransactionManagerTest,org_apache_kafka_clients_producer_internals_TransactionManagerTest_testIsSendToPartitionAllowedWithInFlightPartitionAddAfterAbortableError,org_apache_kafka_clients_producer_internals_TransactionManager
org_apache_kafka_connect_runtime_distributed_ConnectProtocol,org_apache_kafka_connect_runtime_distributed_ConnectProtocol_serializeMetadata,org_apache_kafka_common_protocol_types_Struct
org_apache_kafka_streams_processor_internals_RecordQueueTest,org_apache_kafka_streams_processor_internals_RecordQueueTest_shouldTrackPartitionTimeAsMaxProcessedTimestamp,org_apache_kafka_streams_processor_internals_RecordQueue
org_apache_kafka_streams_state_internals_AbstractWindowBytesStoreTest,org_apache_kafka_streams_state_internals_AbstractWindowBytesStoreTest_testValueIteratorPeek,org_apache_kafka_streams_state_WindowStore
org_apache_kafka_connect_runtime_WorkerSinkTaskTest,org_apache_kafka_connect_runtime_WorkerSinkTaskTest_expectPollInitialAssignment,org_apache_kafka_clients_consumer_KafkaConsumer
org_apache_kafka_connect_storage_KafkaStatusBackingStore,org_apache_kafka_connect_storage_KafkaStatusBackingStore_get,org_apache_kafka_connect_util_ConnectorTaskId
org_apache_kafka_streams_processor_internals_metrics_StreamsMetricsImplTest,org_apache_kafka_streams_processor_internals_metrics_StreamsMetricsImplTest_testThroughputMetrics,org_apache_kafka_streams_processor_internals_metrics_StreamsMetricsImpl
org_apache_kafka_streams_StreamsBuilderTest,org_apache_kafka_streams_StreamsBuilderTest_shouldNotReuseSourceTopicAsChangelogsByDefault,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_connect_header_ConnectHeadersTest,org_apache_kafka_connect_header_ConnectHeadersTest_shouldAddHeadersWithPrimitiveValues,org_apache_kafka_connect_header_ConnectHeaders
org_apache_kafka_clients_admin_DeleteConsumerGroupOffsetsResultTest,org_apache_kafka_clients_admin_DeleteConsumerGroupOffsetsResultTest_createAndVerifyPartitionLevelErrror,org_apache_kafka_clients_admin_DeleteConsumerGroupOffsetsResult
org_apache_kafka_streams_integration_KStreamAggregationDedupIntegrationTest,org_apache_kafka_streams_integration_KStreamAggregationDedupIntegrationTest_createTopics,org_apache_kafka_streams_integration_utils_EmbeddedKafkaCluster
org_apache_kafka_streams_processor_internals_GlobalStreamThreadTest,org_apache_kafka_streams_processor_internals_GlobalStreamThreadTest_initializeConsumer,org_apache_kafka_clients_consumer_MockConsumer
org_apache_kafka_streams_processor_internals_AbstractProcessorContextTest,org_apache_kafka_streams_processor_internals_AbstractProcessorContextTest_shouldReturnNullIfTopicEqualsNonExistTopic,org_apache_kafka_streams_processor_internals_AbstractProcessorContext
org_apache_kafka_connect_data_Timestamp,org_apache_kafka_connect_data_Timestamp_builder,org_apache_kafka_connect_data_SchemaBuilder
org_apache_kafka_clients_consumer_MockConsumerTest,org_apache_kafka_clients_consumer_MockConsumerTest_testConsumerRecordsIsEmptyWhenReturningNoRecords,org_apache_kafka_clients_consumer_MockConsumer
org_apache_kafka_common_network_SelectorTest,org_apache_kafka_common_network_SelectorTest_testConnectionRefused,org_apache_kafka_common_network_Selector
org_apache_kafka_streams_processor_internals_assignment_ClientStateTest,org_apache_kafka_streams_processor_internals_assignment_ClientStateTest_shouldAddActiveTasksToBothAssignedAndActive,org_apache_kafka_streams_processor_internals_assignment_ClientState
org_apache_kafka_clients_consumer_internals_SubscriptionStateTest,org_apache_kafka_clients_consumer_internals_SubscriptionStateTest_topicSubscription,org_apache_kafka_clients_consumer_internals_SubscriptionState
org_apache_kafka_clients_ClusterConnectionStatesTest,org_apache_kafka_clients_ClusterConnectionStatesTest_testThrottled,org_apache_kafka_clients_ClusterConnectionStates
org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_shouldAllowAddingSameStoreBuilderMultipleTimes,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_connect_transforms_FlattenTest,org_apache_kafka_connect_transforms_FlattenTest_tombstoneEventWithoutSchemaShouldPassThrough,org_apache_kafka_connect_transforms_Flatten
org_apache_kafka_streams_integration_AbstractResetIntegrationTest,org_apache_kafka_streams_integration_AbstractResetIntegrationTest_add10InputElements,org_apache_kafka_common_utils_MockTime
org_apache_kafka_clients_consumer_internals_ConsumerProtocolTest,org_apache_kafka_clients_consumer_internals_ConsumerProtocolTest_deserializeFutureAssignmentVersion,org_apache_kafka_common_protocol_types_Struct
org_apache_kafka_clients_producer_MockProducerTest,org_apache_kafka_clients_producer_MockProducerTest_shouldPublishConsumerGroupOffsetsOnlyAfterCommitIfTransactionsAreEnabled,org_apache_kafka_clients_producer_MockProducer
org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_testAddSinkWithSameName,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_clients_consumer_internals_ConsumerCoordinatorTest,org_apache_kafka_clients_consumer_internals_ConsumerCoordinatorTest_testNoCoordinatorDiscoveryIfPartitionAwaitingReset,org_apache_kafka_clients_consumer_internals_SubscriptionState
org_apache_kafka_streams_state_internals_AbstractSessionBytesStoreTest,org_apache_kafka_streams_state_internals_AbstractSessionBytesStoreTest_shouldFindValuesWithinMergingSessionWindowRange,org_apache_kafka_streams_kstream_internals_SessionWindow
org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_testAddProcessorWithSameName,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_connect_runtime_WorkerSinkTaskTest,org_apache_kafka_connect_runtime_WorkerSinkTaskTest_expectInitializeTask,org_apache_kafka_connect_sink_SinkTask
org_apache_kafka_connect_data_ValuesTest,org_apache_kafka_connect_data_ValuesTest_roundTrip,org_apache_kafka_connect_data_Values
org_apache_kafka_connect_mirror_MirrorSourceConnector,org_apache_kafka_connect_mirror_MirrorSourceConnector_createOffsetSyncsTopic,org_apache_kafka_connect_mirror_MirrorConnectorConfig
org_apache_kafka_common_errors_InvalidTopicException,org_apache_kafka_common_errors_InvalidTopicException_InvalidTopicException,org_apache_kafka_common_errors_ApiException
org_apache_kafka_common_network_SelectorTest,org_apache_kafka_common_network_SelectorTest_testConnectDisconnectDuringInSinglePoll,org_apache_kafka_common_network_KafkaChannel
org_apache_kafka_common_network_SelectorTest,org_apache_kafka_common_network_SelectorTest_verifyChannelExpiry,org_apache_kafka_common_network_Selector
org_apache_kafka_connect_transforms_CastTest,org_apache_kafka_connect_transforms_CastTest_castWholeRecordValueSchemalessString,org_apache_kafka_connect_transforms_Cast
org_apache_kafka_streams_integration_GlobalThreadShutDownOrderTest,org_apache_kafka_streams_integration_GlobalThreadShutDownOrderTest_createTopics,org_apache_kafka_streams_integration_utils_EmbeddedKafkaCluster
org_apache_kafka_streams_kstream_internals_InternalStreamsBuilderTest,org_apache_kafka_streams_kstream_internals_InternalStreamsBuilderTest_doBuildGlobalTopologyWithAllGlobalTables,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_streams_state_internals_AbstractSessionBytesStoreTest,org_apache_kafka_streams_state_internals_AbstractSessionBytesStoreTest_shouldRemove,org_apache_kafka_streams_state_SessionStore
org_apache_kafka_connect_runtime_errors_RetryWithToleranceOperatorTest,org_apache_kafka_connect_runtime_errors_RetryWithToleranceOperatorTest_setupExecutor,org_apache_kafka_connect_runtime_errors_RetryWithToleranceOperator
org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_shouldConnectRegexMatchedTopicsToStateStore,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_streams_StreamsConfigTest,org_apache_kafka_streams_StreamsConfigTest_shouldNotOverrideUserConfigRetriesIfExactlyOnceEnabled,org_apache_kafka_streams_StreamsConfig
org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_testAddSinkConnectedWithMultipleParent,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_connect_transforms_CastTest,org_apache_kafka_connect_transforms_CastTest_castWholeRecordDefaultValue,org_apache_kafka_connect_data_SchemaBuilder
org_apache_kafka_clients_consumer_internals_SubscriptionStateTest,org_apache_kafka_clients_consumer_internals_SubscriptionStateTest_testOffsetResetWhileAwaitingValidation,org_apache_kafka_clients_consumer_internals_SubscriptionState
org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_shouldAllowIncrementalBuilds,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_common_network_SelectorTest,org_apache_kafka_common_network_SelectorTest_testWriteCompletesSendWithNoBytesWritten,org_apache_kafka_common_network_KafkaChannel
org_apache_kafka_streams_TopologyTestDriverTest,org_apache_kafka_streams_TopologyTestDriverTest_setup,org_apache_kafka_streams_Topology
org_apache_kafka_connect_transforms_ExtractFieldTest,org_apache_kafka_connect_transforms_ExtractFieldTest_nonExistentFieldSchemalessShouldReturnNull,org_apache_kafka_connect_transforms_ExtractField
org_apache_kafka_connect_runtime_standalone_StandaloneHerderTest,org_apache_kafka_connect_runtime_standalone_StandaloneHerderTest_expectStop,org_apache_kafka_connect_runtime_Worker
org_apache_kafka_message_ApiMessageTypeGenerator,org_apache_kafka_message_ApiMessageTypeGenerator_generateFromApiKey,org_apache_kafka_message_CodeBuffer
org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_shouldAddSourcePatternWithOffsetReset,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_streams_integration_GlobalKTableEOSIntegrationTest,org_apache_kafka_streams_integration_GlobalKTableEOSIntegrationTest_createTopics,org_apache_kafka_streams_integration_utils_EmbeddedKafkaCluster
org_apache_kafka_clients_producer_MockProducerTest,org_apache_kafka_clients_producer_MockProducerTest_shouldAddOffsetsWhenSendOffsetsToTransactionByGroupId,org_apache_kafka_clients_producer_MockProducer
org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_shouldAddTimestampExtractorWithPatternPerSource,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_shouldSetCorrectSourceNodesWithRegexUpdatedTopics,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder
org_apache_kafka_message_ApiMessageTypeGenerator,org_apache_kafka_message_ApiMessageTypeGenerator_generateToString,org_apache_kafka_message_CodeBuffer
org_apache_kafka_clients_consumer_internals_ConsumerCoordinatorTest,org_apache_kafka_clients_consumer_internals_ConsumerCoordinatorTest_testInternalTopicInclusion,org_apache_kafka_clients_MockClient
