sourceClass,method,targetClass
alluxio_hadoop_LocalCacheFileSystem,alluxio_hadoop_LocalCacheFileSystem_open,alluxio_wire_FileInfo
alluxio_master_SafeModeManagerTest,alluxio_master_SafeModeManagerTest_reenterSafeModeOnPrimaryMasterStart,alluxio_master_SafeModeManager
alluxio_master_file_meta_SimpleInodeLockListTest,alluxio_master_file_meta_SimpleInodeLockListTest_unlockLastAll,alluxio_master_file_meta_InodeLockList
alluxio_master_file_async_DefaultAsyncPersistHandlerTest,alluxio_master_file_async_DefaultAsyncPersistHandlerTest_scheduleAsyncPersist,alluxio_master_file_FileSystemMaster
alluxio_server_ft_MasterFaultToleranceIntegrationTest,alluxio_server_ft_MasterFaultToleranceIntegrationTest_before,alluxio_master_MultiMasterLocalAlluxioCluster
alluxio_master_journal_raft_RaftJournalTest,alluxio_master_journal_raft_RaftJournalTest_suspendCatchupResume,alluxio_master_journal_raft_RaftJournalSystem
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getBytesKb,alluxio_conf_InstancedConfiguration
alluxio_master_journal_raft_RaftJournalTest,alluxio_master_journal_raft_RaftJournalTest_gainPrimacyDuringCatchup,alluxio_master_journal_raft_RaftJournalSystem
alluxio_master_file_meta_SimpleInodeLockListTest,alluxio_master_file_meta_SimpleInodeLockListTest_lockAndUnlockLast,alluxio_master_file_meta_InodeLockList
alluxio_client_fs_FileSystemMasterIntegrationTest,alluxio_client_fs_FileSystemMasterIntegrationTest_lastModificationTimeRename,alluxio_master_file_FileSystemMaster
alluxio_hadoop_HadoopConfigurationUtilsTest,alluxio_hadoop_HadoopConfigurationUtilsTest_mergeEmptyHadoopConfiguration,alluxio_conf_InstancedConfiguration
alluxio_master_journal_ufs_UfsJournalTest,alluxio_master_journal_ufs_UfsJournalTest_suspendCatchupResume,alluxio_master_journal_ufs_UfsJournal
alluxio_job_plan_transform_CompactDefinitionSelectExecutorsTest,alluxio_job_plan_transform_CompactDefinitionSelectExecutorsTest_newFile,alluxio_client_file_URIStatus
alluxio_worker_grpc_AbstractWriteHandlerTest,alluxio_worker_grpc_AbstractWriteHandlerTest_waitForResponses,alluxio_util_WaitForOptions
alluxio_master_file_meta_LockedInodePathTest,alluxio_master_file_meta_LockedInodePathTest_removeLastWriteEdgeLockedInode,alluxio_master_file_meta_LockedInodePath
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getMsD,alluxio_conf_InstancedConfiguration
alluxio_wire_WorkerNetAddressTest,alluxio_wire_WorkerNetAddressTest_createRandom,alluxio_wire_WorkerNetAddress
alluxio_table_common_udb_PathTranslatorTest,alluxio_table_common_udb_PathTranslatorTest_trailingSeparator,alluxio_table_common_udb_PathTranslator
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getFloat,alluxio_conf_InstancedConfiguration
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getInt,alluxio_conf_InstancedConfiguration
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getBytesGbUppercase,alluxio_conf_InstancedConfiguration
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getMsDay,alluxio_conf_InstancedConfiguration
alluxio_worker_AlluxioWorker,alluxio_worker_AlluxioWorker_main,alluxio_ProcessUtils
alluxio_master_journal_raft_RaftJournalTest,alluxio_master_journal_raft_RaftJournalTest_gainPrimacyAfterSuspend,alluxio_master_journal_raft_RaftJournalSystem
alluxio_master_journal_ufs_UfsJournalTest,alluxio_master_journal_ufs_UfsJournalTest_subsequentCatchups,alluxio_master_journal_ufs_UfsJournal
alluxio_master_metastore_InodeStoreBench,alluxio_master_metastore_InodeStoreBench_writeInode,alluxio_master_file_meta_MutableInodeDirectory
alluxio_client_fs_FileSystemMasterIntegrationTest,alluxio_client_fs_FileSystemMasterIntegrationTest_ufsModeDeleteDirectory,alluxio_master_file_FileSystemMaster
alluxio_conf_AlluxioPropertiesTest,alluxio_conf_AlluxioPropertiesTest_keySet,alluxio_conf_AlluxioProperties
alluxio_underfs_options_CreateOptionsTest,alluxio_underfs_options_CreateOptionsTest_defaults,alluxio_underfs_options_CreateOptions
alluxio_client_fs_FileSystemMasterIntegrationTest,alluxio_client_fs_FileSystemMasterIntegrationTest_deleteFile,alluxio_master_file_FileSystemMaster
alluxio_client_fs_FileSystemMasterIntegrationTest,alluxio_client_fs_FileSystemMasterIntegrationTest_createNestedDirectories,alluxio_wire_FileInfo
alluxio_client_fs_FileSystemMasterIntegrationTest,alluxio_client_fs_FileSystemMasterIntegrationTest_setModeNoOwner,alluxio_master_file_FileSystemMaster
alluxio_master_table_AlluxioCatalogTest,alluxio_master_table_AlluxioCatalogTest_completeTransformNonExistingTable,alluxio_master_table_AlluxioCatalog
alluxio_wire_FileInfoTest,alluxio_wire_FileInfoTest_createRandom,alluxio_wire_FileInfo
alluxio_wire_BlockLocationTest,alluxio_wire_BlockLocationTest_createRandom,alluxio_wire_BlockLocation
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getMsHour,alluxio_conf_InstancedConfiguration
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getEnum,alluxio_conf_InstancedConfiguration
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getFalseBooleanUppercase,alluxio_conf_InstancedConfiguration
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getBytesMb,alluxio_conf_InstancedConfiguration
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getZeroSyncIntervalS,alluxio_conf_InstancedConfiguration
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getMsHR,alluxio_conf_InstancedConfiguration
alluxio_master_job_JobMasterTest,alluxio_master_job_JobMasterTest_runNestedNonExistingJobConfig,alluxio_master_job_JobMaster
alluxio_multi_process_MultiProcessCluster,alluxio_multi_process_MultiProcessCluster_getMetricsMasterClient,alluxio_server_ft_journal_TriggeredCheckpointTest
alluxio_client_fs_FileSystemIntegrationTest,alluxio_client_fs_FileSystemIntegrationTest_createAlternateUfs,alluxio_AlluxioURI
alluxio_client_fs_FileSystemMasterIntegrationTest,alluxio_client_fs_FileSystemMasterIntegrationTest_deleteDirectoryWithFiles,alluxio_master_file_FileSystemMaster
alluxio_underfs_WorkerUfsManager,alluxio_underfs_WorkerUfsManager_WorkerUfsManager,alluxio_ClientContext
alluxio_conf_path_PrefixPathConfiguration,alluxio_conf_path_PrefixPathConfiguration_PrefixPathConfiguration,alluxio_conf_path_PrefixPathMatcher
alluxio_conf_ServerConfiguration,alluxio_conf_ServerConfiguration_reset,alluxio_util_ConfigurationUtils
alluxio_master_PollingMasterInquireClient,alluxio_master_PollingMasterInquireClient_pingMetaService,alluxio_grpc_GrpcChannelBuilder
alluxio_master_file_meta_LockedInodePathTest,alluxio_master_file_meta_LockedInodePathTest_missingMultipleWriteEdgeLock,alluxio_master_file_meta_LockedInodePath
alluxio_master_file_meta_LockedInodePathTest,alluxio_master_file_meta_LockedInodePathTest_writeLockRoot,alluxio_master_file_meta_LockedInodePath
alluxio_master_block_meta_MasterWorkerInfoTest,alluxio_master_block_meta_MasterWorkerInfoTest_workerInfoGeneration,alluxio_wire_WorkerInfo
alluxio_master_block_meta_MasterWorkerInfoTest,alluxio_master_block_meta_MasterWorkerInfoTest_register,alluxio_master_block_meta_MasterWorkerInfo
alluxio_master_file_FileSystemMasterTest,alluxio_master_file_FileSystemMasterTest_inheritNonExtendedDefaultAcl,alluxio_master_file_DefaultFileSystemMaster
alluxio_master_file_PersistenceTest,alluxio_master_file_PersistenceTest_createTestFile,alluxio_master_file_contexts_CreatePathContext
alluxio_collections_ConcurrentIdentityHashMapTest,alluxio_collections_ConcurrentIdentityHashMapTest_remove,alluxio_collections_ConcurrentIdentityHashMap
alluxio_master_AlluxioJobMasterProcess,alluxio_master_AlluxioJobMasterProcess_AlluxioJobMasterProcess,alluxio_conf_ServerConfiguration
alluxio_client_fs_FileSystemContextReinitIntegrationTest,alluxio_client_fs_FileSystemContextReinitIntegrationTest_updatePathConf,alluxio_master_MasterClientContextBuilder
alluxio_client_fs_FileSystemContextReinitIntegrationTest,alluxio_client_fs_FileSystemContextReinitIntegrationTest_restartMasters,alluxio_master_LocalAlluxioCluster
alluxio_client_fs_FileSystemContextReinitIntegrationTest,alluxio_client_fs_FileSystemContextReinitIntegrationTest_updateClusterConf,alluxio_master_LocalAlluxioCluster
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_twoVariableSubstitution,alluxio_conf_InstancedConfiguration
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getCredentialsDisplayValueIdentical,alluxio_conf_InstancedConfiguration
alluxio_security_user_UserStateTest,alluxio_security_user_UserStateTest_getCustomLoginUserWhenNotProvidedByApp,alluxio_conf_InstancedConfiguration
alluxio_master_file_PermissionCheckTest,alluxio_master_file_PermissionCheckTest_createDirAndFileForTest,alluxio_master_file_contexts_CreatePathContext
alluxio_master_table_AlluxioCatalogTest,alluxio_master_table_AlluxioCatalogTest_getTransformPlanOutputUri,alluxio_master_table_AlluxioCatalog
alluxio_util_FileSystemOptions,alluxio_util_FileSystemOptions_createFileDefaults,alluxio_conf_AlluxioConfiguration
alluxio_collections_ConcurrentIdentityHashMapTest,alluxio_collections_ConcurrentIdentityHashMapTest_values,alluxio_collections_ConcurrentIdentityHashMap
alluxio_collections_ConcurrentIdentityHashMapTest,alluxio_collections_ConcurrentIdentityHashMapTest_clear,alluxio_collections_ConcurrentIdentityHashMap
alluxio_underfs_JobUfsManager,alluxio_underfs_JobUfsManager_JobUfsManager,alluxio_ClientContext
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getClassTest,alluxio_conf_InstancedConfiguration
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getDefaultDisplayValue,alluxio_conf_InstancedConfiguration
alluxio_master_table_AlluxioCatalogTest,alluxio_master_table_AlluxioCatalogTest_completeTransformTable,alluxio_master_table_AlluxioCatalog
alluxio_master_file_FileSystemMasterTest,alluxio_master_file_FileSystemMasterTest_inheritExtendedDefaultAcl,alluxio_master_file_DefaultFileSystemMaster
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getBytesTb,alluxio_conf_InstancedConfiguration
alluxio_underfs_AbstractUfsManager,alluxio_underfs_AbstractUfsManager_getRoot,alluxio_conf_ServerConfiguration
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getNegativeSyncIntervalS,alluxio_conf_InstancedConfiguration
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_setUserFileBufferBytesMaxInteger,alluxio_conf_InstancedConfiguration
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_getNestedDefaultDisplayValue,alluxio_conf_InstancedConfiguration
alluxio_conf_InstancedConfigurationTest,alluxio_conf_InstancedConfigurationTest_setUserFileBufferBytes1GB,alluxio_conf_InstancedConfiguration
alluxio_master_file_meta_MutableInodeDirectory,alluxio_master_file_meta_MutableInodeDirectory_fromJournalEntry,alluxio_master_file_meta_MutableInode
alluxio_master_file_meta_MutableInodeDirectory,alluxio_master_file_meta_MutableInodeDirectory_fromProto,alluxio_master_file_meta_MutableInode
alluxio_master_file_meta_SimpleInodeLockListTest,alluxio_master_file_meta_SimpleInodeLockListTest_pushWriteLockedEdge,alluxio_master_file_meta_BaseInodeLockingTest
alluxio_master_file_meta_LockedInodePathTest,alluxio_master_file_meta_LockedInodePathTest_missingLastWriteLock,alluxio_master_file_meta_LockedInodePath
alluxio_master_file_meta_SimpleInodeLockListTest,alluxio_master_file_meta_SimpleInodeLockListTest_lockFromNonRootInode,alluxio_master_file_meta_BaseInodeLockingTest
alluxio_master_file_meta_SimpleInodeLockListTest,alluxio_master_file_meta_SimpleInodeLockListTest_numInodes,alluxio_master_file_meta_InodeLockList
alluxio_master_file_meta_SimpleInodeLockListTest,alluxio_master_file_meta_SimpleInodeLockListTest_readAfterWrite,alluxio_master_file_meta_BaseInodeLockingTest
alluxio_master_file_meta_LockedInodePathTest,alluxio_master_file_meta_LockedInodePathTest_pathExistsReadLock,alluxio_master_file_meta_LockedInodePath
alluxio_master_MultiMasterLocalAlluxioCluster,alluxio_master_MultiMasterLocalAlluxioCluster_waitForMasterServing,alluxio_util_WaitForOptions
alluxio_master_journal_ufs_UfsJournalLogWriterTest,alluxio_master_journal_ufs_UfsJournalLogWriterTest_duplicateCompletedLog,alluxio_master_journal_ufs_UfsJournalSnapshot
alluxio_master_journal_ufs_UfsJournalTest,alluxio_master_journal_ufs_UfsJournalTest_unavailableAfterClose,alluxio_master_journal_ufs_UfsJournal
alluxio_master_file_meta_options_MountInfo,alluxio_master_file_meta_options_MountInfo_toDisplayMountPointInfo,alluxio_underfs_UnderFileSystemConfiguration
alluxio_cli_fsadmin_report_CapacityCommandTest,alluxio_cli_fsadmin_report_CapacityCommandTest_prepareLongInfoList,alluxio_wire_WorkerInfo
alluxio_master_table_AlluxioCatalogTest,alluxio_master_table_AlluxioCatalogTest_getTransformPlanForNonExistingTable,alluxio_master_table_AlluxioCatalog
alluxio_master_table_AlluxioCatalogTest,alluxio_master_table_AlluxioCatalogTest_getTransformPlan,alluxio_master_table_AlluxioCatalog
alluxio_client_fs_FileSystemMasterIntegrationTest,alluxio_client_fs_FileSystemMasterIntegrationTest_createDirectory,alluxio_master_file_FileSystemMaster
alluxio_client_fs_FileSystemMasterIntegrationTest,alluxio_client_fs_FileSystemMasterIntegrationTest_deleteEmptyDirectory,alluxio_master_file_FileSystemMaster
alluxio_client_cli_JournalToolTest,alluxio_client_cli_JournalToolTest_checkpointUfsJournal,alluxio_AlluxioURI
alluxio_client_fs_FileSystemMasterIntegrationTest,alluxio_client_fs_FileSystemMasterIntegrationTest_loadMetadataInNestedDirectories,alluxio_wire_FileInfo
alluxio_client_fs_FileSystemMasterIntegrationTest,alluxio_client_fs_FileSystemMasterIntegrationTest_deleteDirectoryWithPersistedAndNotPersistedSubfolders,alluxio_master_file_FileSystemMaster
alluxio_client_fs_FileSystemMasterIntegrationTest,alluxio_client_fs_FileSystemMasterIntegrationTest_setModeOwnerNoWritePermission,alluxio_master_file_FileSystemMaster
alluxio_client_rest_JobMasterRestApiTest,alluxio_client_rest_JobMasterRestApiTest_before,alluxio_master_LocalAlluxioJobCluster
alluxio_server_ft_MasterFaultToleranceIntegrationTest,alluxio_server_ft_MasterFaultToleranceIntegrationTest_queryStandby,alluxio_master_PollingMasterInquireClient
alluxio_server_configuration_ConfigCheckerIntegrationTest,alluxio_server_configuration_ConfigCheckerIntegrationTest_getReport,alluxio_multi_process_MultiProcessCluster
alluxio_client_fs_FileSystemMasterIntegrationTest,alluxio_client_fs_FileSystemMasterIntegrationTest_deleteDirectoryWithDirectoriesTest2,alluxio_master_file_FileSystemMaster
