sourceClass,method,targetClass
com_google_security_zynamics_binnavi_disassembly_types_TypeManagerTest,com_google_security_zynamics_binnavi_disassembly_types_TypeManagerTest_testNotifyMemberCreated,com_google_security_zynamics_binnavi_disassembly_types_TypeManager
com_google_security_zynamics_binnavi_disassembly_types_TypeManagerTest,com_google_security_zynamics_binnavi_disassembly_types_TypeManagerTest_testInsertMemberAfter,com_google_security_zynamics_binnavi_disassembly_types_TypeChangedEventCollector
com_google_security_zynamics_binnavi_Gui_Debug_StackPanel_CStackMemoryProviderTest,com_google_security_zynamics_binnavi_Gui_Debug_StackPanel_CStackMemoryProviderTest_testStartAddress,com_google_security_zynamics_binnavi_Gui_Debug_StackPanel_CStackMemoryProvider
com_google_security_zynamics_binnavi_Gui_GraphWindows_types_MemberTableRowData,com_google_security_zynamics_binnavi_Gui_GraphWindows_types_MemberTableRowData_MemberTableRowData,com_google_security_zynamics_binnavi_disassembly_types_TypeMember
com_google_security_zynamics_binnavi_Gui_SaveFields_CSaveField,com_google_security_zynamics_binnavi_Gui_SaveFields_CSaveField_CSaveField,com_google_security_zynamics_binnavi_Gui_CLimitedInputField
com_google_security_zynamics_binnavi_yfileswrap_zygraph_ZyLayoutCreator,com_google_security_zynamics_binnavi_yfileswrap_zygraph_ZyLayoutCreator_getHierarchicLayout,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphHierarchicalSettings
com_google_security_zynamics_reil_translators_mips_DivuTranslatorTest,com_google_security_zynamics_reil_translators_mips_DivuTranslatorTest_testDivuOne,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_mips_BnezTranslatorTest,com_google_security_zynamics_reil_translators_mips_BnezTranslatorTest_testBqelBranchNotTaken,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_mips_BgezallTranslatorTest,com_google_security_zynamics_reil_translators_mips_BgezallTranslatorTest_testBqelBranchNotTaken,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_DivwuDotTranslatorTest,com_google_security_zynamics_reil_translators_ppc_DivwuDotTranslatorTest_testDivisorZero,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_AndcDotTranslatorTest,com_google_security_zynamics_reil_translators_ppc_AndcDotTranslatorTest_testNegativeToPositive,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_AddoDotTranslatorTest,com_google_security_zynamics_reil_translators_ppc_AddoDotTranslatorTest_testSimple,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_SrwiDotTranslatorTest,com_google_security_zynamics_reil_translators_ppc_SrwiDotTranslatorTest_testSimple,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_BtrTranslatorTest,com_google_security_zynamics_reil_translators_x86_BtrTranslatorTest_testMemory,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_ShlTranslator,com_google_security_zynamics_reil_translators_x86_ShlTranslator_translate,com_google_security_zynamics_reil_ReilHelpers
com_google_security_zynamics_reil_translators_x86_BtcTranslatorTest,com_google_security_zynamics_reil_translators_x86_BtcTranslatorTest_testRegister2,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_ImulTranslatorTest,com_google_security_zynamics_reil_translators_x86_ImulTranslatorTest_testThreeOperands,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_CmpTranslatorTest,com_google_security_zynamics_reil_translators_x86_CmpTranslatorTest_testR32R32C,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_MovTranslatorTest,com_google_security_zynamics_reil_translators_x86_MovTranslatorTest_testLoadWord,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_AndTranslatorTest,com_google_security_zynamics_reil_translators_x86_AndTranslatorTest_testSimple,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_proximity_ZyProximityNode,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_proximity_ZyProximityNode_getRawNode,com_google_security_zynamics_zylib_gui_zygraph_proximity_ProximityNodeFunctions
com_google_security_zynamics_reil_translators_ppc_InsrwiTranslatorTest,com_google_security_zynamics_reil_translators_ppc_InsrwiTranslatorTest_testSimple,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_NorDotTranslatorTest,com_google_security_zynamics_reil_translators_ppc_NorDotTranslatorTest_testPositiveToNegative,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_AddzeoDotTranslatorTest,com_google_security_zynamics_reil_translators_ppc_AddzeoDotTranslatorTest_testUnderflow,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_StwuTranslatorTest,com_google_security_zynamics_reil_translators_ppc_StwuTranslatorTest_testLowByte,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_CwdTranslatorTest,com_google_security_zynamics_reil_translators_x86_CwdTranslatorTest_testSetBit,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_LeaveTranslatorTest,com_google_security_zynamics_reil_translators_x86_LeaveTranslatorTest_testSimple,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_CwdTranslatorTest,com_google_security_zynamics_reil_translators_x86_CwdTranslatorTest_testClearedBit,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_AddTranslatorTest,com_google_security_zynamics_reil_translators_x86_AddTranslatorTest_testO,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_BtTranslatorTest,com_google_security_zynamics_reil_translators_x86_BtTranslatorTest_testMemory2,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_RetnTranslatorTest,com_google_security_zynamics_reil_translators_x86_RetnTranslatorTest_testWithArguments,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_BswapTranslatorTest,com_google_security_zynamics_reil_translators_x86_BswapTranslatorTest_testSimple,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_RepLodsbTranslatorTest,com_google_security_zynamics_reil_translators_x86_RepLodsbTranslatorTest_testDFSet,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_BsrTranslatorTest,com_google_security_zynamics_reil_translators_x86_BsrTranslatorTest_testInputZero,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_BsrTranslatorTest,com_google_security_zynamics_reil_translators_x86_BsrTranslatorTest_testLast,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_StoswTranslatorTest,com_google_security_zynamics_reil_translators_x86_StoswTranslatorTest_testDFSet,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_IncTranslatorTest,com_google_security_zynamics_reil_translators_x86_IncTranslatorTest_testBecomingPositive,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_BsfTranslatorTest,com_google_security_zynamics_reil_translators_x86_BsfTranslatorTest_testSecond,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_CdqTranslatorTest,com_google_security_zynamics_reil_translators_x86_CdqTranslatorTest_testSetBit,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_BsrTranslatorTest,com_google_security_zynamics_reil_translators_x86_BsrTranslatorTest_testSecond,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_IncTranslatorTest,com_google_security_zynamics_reil_translators_x86_IncTranslatorTest_testSimple,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_LodsbTranslatorTest,com_google_security_zynamics_reil_translators_x86_LodsbTranslatorTest_testDFSet,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_ScasdTranslatorTest,com_google_security_zynamics_reil_translators_x86_ScasdTranslatorTest_testEqualValues,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_ScasbTranslatorTest,com_google_security_zynamics_reil_translators_x86_ScasbTranslatorTest_testDFSet,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_DivTranslatorTest,com_google_security_zynamics_reil_translators_x86_DivTranslatorTest_testSimple,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_LodsdTranslatorTest,com_google_security_zynamics_reil_translators_x86_LodsdTranslatorTest_testDFCleared,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_BtcTranslatorTest,com_google_security_zynamics_reil_translators_x86_BtcTranslatorTest_testRegister,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_CliTranslatorTest,com_google_security_zynamics_reil_translators_x86_CliTranslatorTest_testClearedBit,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_BtcTranslatorTest,com_google_security_zynamics_reil_translators_x86_BtcTranslatorTest_testMemory2,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_AdcTranslatorTest,com_google_security_zynamics_reil_translators_x86_AdcTranslatorTest_testR32R32C,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_CldTranslatorTest,com_google_security_zynamics_reil_translators_x86_CldTranslatorTest_testClearedBit,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_XorTranslatorTest,com_google_security_zynamics_reil_translators_x86_XorTranslatorTest_testEqual,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_ShrTranslatorTest,com_google_security_zynamics_reil_translators_x86_ShrTranslatorTest_testShift1,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_RorTranslator,com_google_security_zynamics_reil_translators_x86_RorTranslator_translate,com_google_security_zynamics_reil_ReilHelpers
com_google_security_zynamics_reil_translators_x86_CallTranslatorTest,com_google_security_zynamics_reil_translators_x86_CallTranslatorTest_testRegister,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_CallTranslatorTest,com_google_security_zynamics_reil_translators_x86_CallTranslatorTest_testMemory,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_AdcTranslatorTest,com_google_security_zynamics_reil_translators_x86_AdcTranslatorTest_testR32R32,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_MovsxTranslatorTest,com_google_security_zynamics_reil_translators_x86_MovsxTranslatorTest_testMidHigh,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_ScaswTranslatorTest,com_google_security_zynamics_reil_translators_x86_ScaswTranslatorTest_testEqualValues,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_SarTranslator,com_google_security_zynamics_reil_translators_x86_SarTranslator_translate,com_google_security_zynamics_reil_ReilHelpers
com_google_security_zynamics_reil_algorithms_mono2_registertracking_RegisterSetLatticeElementTest,com_google_security_zynamics_reil_algorithms_mono2_registertracking_RegisterSetLatticeElementTest_untaint,com_google_security_zynamics_reil_algorithms_mono2_registertracking_RegisterSetLatticeElement
com_google_security_zynamics_binnavi_Gui_Debug_MemoryPanel_Implementations_CDumpAllWaiter,com_google_security_zynamics_binnavi_Gui_Debug_MemoryPanel_Implementations_CDumpAllWaiter_removeListeners,com_google_security_zynamics_binnavi_debug_debugger_interfaces_IDebugger
com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_ModuleContainer_CModuleContainerNode,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_ModuleContainer_CModuleContainerNode_dispose,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_CProjectTreeNode
com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_AddressSpace_CAddressSpaceNode,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_AddressSpace_CAddressSpaceNode_toString,com_google_security_zynamics_binnavi_disassembly_INaviAddressSpace
com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Module_CModuleNode,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Module_CModuleNode_toString,com_google_security_zynamics_binnavi_disassembly_INaviModule
com_google_security_zynamics_binnavi_Common_GenericEquivalenceRelationTest,com_google_security_zynamics_binnavi_Common_GenericEquivalenceRelationTest_testHashCode,com_google_security_zynamics_binnavi_Common_GenericEquivalenceRelationFactory
com_google_security_zynamics_zylib_gui_JRegisterView_JRegisterView,com_google_security_zynamics_zylib_gui_JRegisterView_JRegisterView_dispose,com_google_security_zynamics_zylib_gui_JCaret_JCaret
com_google_security_zynamics_binnavi_Gui_SaveFields_CSavePane,com_google_security_zynamics_binnavi_Gui_SaveFields_CSavePane_CSavePane,com_google_security_zynamics_binnavi_Gui_CLimitedInputPane
com_google_security_zynamics_binnavi_Gui_Debug_ToolbarPanel_CToolbarPanel,com_google_security_zynamics_binnavi_Gui_Debug_ToolbarPanel_CToolbarPanel_dispose,com_google_security_zynamics_binnavi_Gui_Debug_ToolbarPanel_CToolbarPanelSynchronizer
com_google_security_zynamics_binnavi_Gui_GraphSettings_CEdgePanel,com_google_security_zynamics_binnavi_Gui_GraphSettings_CEdgePanel_CEdgePanel,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphEdgeSettings
com_google_security_zynamics_binnavi_ZyGraph_Implementations_CInstructionFunctions,com_google_security_zynamics_binnavi_ZyGraph_Implementations_CInstructionFunctions_showReilCode,com_google_security_zynamics_binnavi_CUtilityFunctions
com_google_security_zynamics_binnavi_yfileswrap_Gui_GraphWindows_CGraphPanelSynchronizer,com_google_security_zynamics_binnavi_yfileswrap_Gui_GraphWindows_CGraphPanelSynchronizer_dispose,com_google_security_zynamics_binnavi_yfileswrap_zygraph_ZyGraph
com_google_security_zynamics_binnavi_yfileswrap_zygraph_Synchronizers_CViewGraphSynchronizer,com_google_security_zynamics_binnavi_yfileswrap_zygraph_Synchronizers_CViewGraphSynchronizer_updateMultiEdges,com_google_security_zynamics_zylib_gui_zygraph_proximity_MultiEdgeHider
com_google_security_zynamics_reil_translators_ppc_MullwDotTranslatorTest,com_google_security_zynamics_reil_translators_ppc_MullwDotTranslatorTest_testSigned,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_LodswTranslatorTest,com_google_security_zynamics_reil_translators_x86_LodswTranslatorTest_testDFCleared,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_AddzeoTranslatorTest,com_google_security_zynamics_reil_translators_ppc_AddzeoTranslatorTest_testUnderflow,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_binnavi_Common_GenericEquivalenceRelationTest,com_google_security_zynamics_binnavi_Common_GenericEquivalenceRelationTest_testReflexivity,com_google_security_zynamics_binnavi_Common_GenericEquivalenceRelationFactory
com_google_security_zynamics_reil_translators_x86_PushTranslatorTest,com_google_security_zynamics_reil_translators_x86_PushTranslatorTest_testPushEsp,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_mips_CloTranslatorTest,com_google_security_zynamics_reil_translators_mips_CloTranslatorTest_testCloOne,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_AddmeoTranslatorTest,com_google_security_zynamics_reil_translators_ppc_AddmeoTranslatorTest_testCarrySet,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_OriTranslatorTest,com_google_security_zynamics_reil_translators_ppc_OriTranslatorTest_testNegativeToPositive,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_RepMovsbTranslatorTest,com_google_security_zynamics_reil_translators_x86_RepMovsbTranslatorTest_testDFCleared,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_LahfTranslatorTest,com_google_security_zynamics_reil_translators_x86_LahfTranslatorTest_testAuxiliaryIntoSet,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_binnavi_disassembly_types_BaseTypeTest,com_google_security_zynamics_binnavi_disassembly_types_BaseTypeTest_testMemberOrderingConsistency1,com_google_security_zynamics_binnavi_disassembly_types_BaseType
com_google_security_zynamics_reil_translators_x86_DivTranslatorTest,com_google_security_zynamics_reil_translators_x86_DivTranslatorTest_testTwoLargeNumbers,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_StbTranslatorTest,com_google_security_zynamics_reil_translators_ppc_StbTranslatorTest_testByte,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_MfmsrTranslatorTest,com_google_security_zynamics_reil_translators_ppc_MfmsrTranslatorTest_testCR0Bits,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_SthTranslatorTest,com_google_security_zynamics_reil_translators_ppc_SthTranslatorTest_testLowByte,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_binnavi_disassembly_types_BaseTypeHelpersTests,com_google_security_zynamics_binnavi_disassembly_types_BaseTypeHelpersTests_testFindMemberArrayType3,com_google_security_zynamics_binnavi_disassembly_types_BaseType
com_google_security_zynamics_reil_translators_ppc_CmpwiTranslatorTest,com_google_security_zynamics_reil_translators_ppc_CmpwiTranslatorTest_testToCR0,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_XorTranslatorTest,com_google_security_zynamics_reil_translators_ppc_XorTranslatorTest_testPositiveToNegative,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_NandTranslatorTest,com_google_security_zynamics_reil_translators_ppc_NandTranslatorTest_testPositiveToNegative,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_DivwuDotTranslatorTest,com_google_security_zynamics_reil_translators_ppc_DivwuDotTranslatorTest_testSignedOverflow,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_mips_MulTranslatorTest,com_google_security_zynamics_reil_translators_mips_MulTranslatorTest_testMsubu3NegativePositive,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_binnavi_API_disassembly_ViewTest,com_google_security_zynamics_binnavi_API_disassembly_ViewTest_testCreateEdge,com_google_security_zynamics_binnavi_API_disassembly_View
com_google_security_zynamics_reil_translators_ppc_DivwuoTranslatorTest,com_google_security_zynamics_reil_translators_ppc_DivwuoTranslatorTest_testNegativeToPositive,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_x86_AdcTranslatorTest,com_google_security_zynamics_reil_translators_x86_AdcTranslatorTest_testO,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_binnavi_API_debug_BookmarkManagerTest,com_google_security_zynamics_binnavi_API_debug_BookmarkManagerTest_testGetBookmark,com_google_security_zynamics_binnavi_API_debug_BookmarkManager
com_google_security_zynamics_binnavi_Gui_MainWindow_Implementations_CSettingsDialogFunctions,com_google_security_zynamics_binnavi_Gui_MainWindow_Implementations_CSettingsDialogFunctions_showFlowgraphSettingsDialog,com_google_security_zynamics_binnavi_config_ConfigManager
com_google_security_zynamics_reil_translators_ppc_AddeTranslatorTest,com_google_security_zynamics_reil_translators_ppc_AddeTranslatorTest_testSimple,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_ProjectContainer_CProjectContainerNodeMenuBuilder,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_ProjectContainer_CProjectContainerNodeMenuBuilder_getPluginDatabase,com_google_security_zynamics_binnavi_API_plugins_PluginInterface
com_google_security_zynamics_binnavi_Database_PostgreSQL_commentTests_PostgreSQLSectionCommentTests,com_google_security_zynamics_binnavi_Database_PostgreSQL_commentTests_PostgreSQLSectionCommentTests_editSectionComment5,com_google_security_zynamics_binnavi_disassembly_types_Section
com_google_security_zynamics_binnavi_API_disassembly_ViewTest,com_google_security_zynamics_binnavi_API_disassembly_ViewTest_testSetName,com_google_security_zynamics_binnavi_API_disassembly_View
com_google_security_zynamics_reil_translators_mips_BgezallTranslatorTest,com_google_security_zynamics_reil_translators_mips_BgezallTranslatorTest_testBqelBranchTaken,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_algorithms_mono2_registertracking_RegisterSetLatticeElementTest,com_google_security_zynamics_reil_algorithms_mono2_registertracking_RegisterSetLatticeElementTest_taintAll,com_google_security_zynamics_reil_algorithms_mono2_registertracking_RegisterSetLatticeElement
com_google_security_zynamics_reil_translators_mips_OrTranslatorTest,com_google_security_zynamics_reil_translators_mips_OrTranslatorTest_testMsubu1PositivePositive,com_google_security_zynamics_reil_interpreter_ReilInterpreter
com_google_security_zynamics_reil_translators_ppc_AddicTranslatorTest,com_google_security_zynamics_reil_translators_ppc_AddicTranslatorTest_testCarryPropagate,com_google_security_zynamics_reil_interpreter_ReilInterpreter
